Zip,City,State,Region,District,Country
22209,"Arlington, VA, USA",VA,East,District #07,USA
22210,"Arlington, VA, USA",VA,East,District #07,USA
22211,"Fort Myer, VA, USA",VA,East,District #07,USA
22212,"Arlington, VA, USA",VA,East,District #07,USA
22213,"Arlington, VA, USA",VA,East,District #07,USA
22214,"Arlington, VA, USA",VA,East,District #07,USA
22215,"Arlington, VA, USA",VA,East,District #07,USA
22216,"Arlington, VA, USA",VA,East,District #07,USA
22217,"Arlington, VA, USA",VA,East,District #07,USA
22219,"Arlington, VA, USA",VA,East,District #07,USA
22225,"Arlington, VA, USA",VA,East,District #07,USA
22226,"Arlington, VA, USA",VA,East,District #07,USA
22227,"Arlington, VA, USA",VA,East,District #07,USA
22230,"Arlington, VA, USA",VA,East,District #07,USA
22240,"Arlington, VA, USA",VA,East,District #07,USA
22241,"Arlington, VA, USA",VA,East,District #07,USA
22242,"Arlington, VA, USA",VA,East,District #07,USA
22243,"Arlington, VA, USA",VA,East,District #07,USA
22244,"Arlington, VA, USA",VA,East,District #07,USA
22245,"Arlington, VA, USA",VA,East,District #07,USA
22246,"Arlington, VA, USA",VA,East,District #07,USA
22301,"Alexandria, VA, USA",VA,East,District #07,USA
22302,"Alexandria, VA, USA",VA,East,District #07,USA
22303,"Alexandria, VA, USA",VA,East,District #07,USA
22304,"Alexandria, VA, USA",VA,East,District #07,USA
22305,"Alexandria, VA, USA",VA,East,District #07,USA
22306,"Alexandria, VA, USA",VA,East,District #07,USA
22307,"Alexandria, VA, USA",VA,East,District #07,USA
22308,"Alexandria, VA, USA",VA,East,District #07,USA
22309,"Alexandria, VA, USA",VA,East,District #07,USA
22310,"Alexandria, VA, USA",VA,East,District #07,USA
22311,"Alexandria, VA, USA",VA,East,District #07,USA
22312,"Alexandria, VA, USA",VA,East,District #07,USA
22313,"Alexandria, VA, USA",VA,East,District #07,USA
22314,"Alexandria, VA, USA",VA,East,District #07,USA
22315,"Alexandria, VA, USA",VA,East,District #07,USA
22320,"Alexandria, VA, USA",VA,East,District #07,USA
22331,"Alexandria, VA, USA",VA,East,District #07,USA
22332,"Alexandria, VA, USA",VA,East,District #07,USA
22333,"Alexandria, VA, USA",VA,East,District #07,USA
22334,"Alexandria, VA, USA",VA,East,District #07,USA
22336,"Alexandria, VA, USA",VA,East,District #07,USA
22350,"Alexandria, VA, USA",VA,East,District #07,USA
22401,"Fredericksburg, VA, USA",VA,East,District #07,USA
22402,"Fredericksburg, VA, USA",VA,East,District #07,USA
22403,"Fredericksburg, VA, USA",VA,East,District #07,USA
22404,"Fredericksburg, VA, USA",VA,East,District #07,USA
22405,"Fredericksburg, VA, USA",VA,East,District #07,USA
22406,"Fredericksburg, VA, USA",VA,East,District #07,USA
22407,"Fredericksburg, VA, USA",VA,East,District #07,USA
22408,"Fredericksburg, VA, USA",VA,East,District #07,USA
22412,"Fredericksburg, VA, USA",VA,East,District #07,USA
22427,"Bowling Green, VA, USA",VA,East,District #07,USA
22428,"Bowling Green, VA, USA",VA,East,District #07,USA
22430,"Brooke, VA, USA",VA,East,District #07,USA
22432,"Burgess, VA, USA",VA,East,District #07,USA
22433,"Burr Hill, VA, USA",VA,East,District #07,USA
22435,"Callao, VA, USA",VA,East,District #07,USA
22436,"Caret, VA, USA",VA,East,District #07,USA
22437,"Center Cross, VA, USA",VA,East,District #07,USA
22438,"Champlain, VA, USA",VA,East,District #07,USA
22442,"Coles Point, VA, USA",VA,East,District #07,USA
22443,"Colonial Beach, VA, USA",VA,East,District #07,USA
22446,"Corbin, VA, USA",VA,East,District #07,USA
22448,"Dahlgren, VA, USA",VA,East,District #07,USA
22451,"Dogue, VA, USA",VA,East,District #07,USA
22454,"Dunnsville, VA, USA",VA,East,District #07,USA
22456,"Edwardsville, VA, USA",VA,East,District #07,USA
22460,"Farnham, VA, USA",VA,East,District #07,USA
22463,"Garrisonville, VA, USA",VA,East,District #07,USA
22469,"Hague, VA, USA",VA,East,District #07,USA
22471,"Hartwood, VA, USA",VA,East,District #07,USA
22472,"Haynesville, VA, USA",VA,East,District #07,USA
22473,"Heathsville, VA, USA",VA,East,District #07,USA
22476,"Hustle, VA, USA",VA,East,District #07,USA
22480,"Irvington, VA, USA",VA,East,District #07,USA
22481,"Jersey, VA, USA",VA,East,District #07,USA
22482,"Kilmarnock, VA, USA",VA,East,District #07,USA
22485,"King George, VA, USA",VA,East,District #07,USA
22488,"Kinsale, VA, USA",VA,East,District #07,USA
22501,"Ladysmith, VA, USA",VA,East,District #07,USA
22503,"Lancaster, VA, USA",VA,East,District #07,USA
22504,"Laneview, VA, USA",VA,East,District #07,USA
22507,"Lively, VA, USA",VA,East,District #07,USA
22508,"Locust Grove, VA, USA",VA,East,District #07,USA
22509,"Loretto, VA, USA",VA,East,District #07,USA
22511,"Lottsburg, VA, USA",VA,East,District #07,USA
22513,"Merry Point, VA, USA",VA,East,District #07,USA
22514,"Milford, VA, USA",VA,East,District #07,USA
22517,"Mollusk, VA, USA",VA,East,District #07,USA
22520,"Montross, VA, USA",VA,East,District #07,USA
22523,"Morattico, VA, USA",VA,East,District #07,USA
22524,"Mount Holly, VA, USA",VA,East,District #07,USA
22526,"Ninde, VA, USA",VA,East,District #07,USA
22528,"Nuttsville, VA, USA",VA,East,District #07,USA
22529,"Oldhams, VA, USA",VA,East,District #07,USA
22530,"Ophelia, VA, USA",VA,East,District #07,USA
22534,"Partlow, VA, USA",VA,East,District #07,USA
22535,"Port Royal, VA, USA",VA,East,District #07,USA
22538,"Rappahannock Academy, VA, USA",VA,East,District #07,USA
22539,"Reedville, VA, USA",VA,East,District #07,USA
22542,"Rhoadesville, VA, USA",VA,East,District #07,USA
22544,"Rollins Fork, VA, USA",VA,East,District #07,USA
22545,"Ruby, VA, USA",VA,East,District #07,USA
22546,"Ruther Glen, VA, USA",VA,East,District #07,USA
22547,"Sealston, VA, USA",VA,East,District #07,USA
22548,"Sharps, VA, USA",VA,East,District #07,USA
22551,"Spotsylvania, VA, USA",VA,East,District #07,USA
22552,"Sparta, VA, USA",VA,East,District #07,USA
22553,"Spotsylvania, VA, USA",VA,East,District #07,USA
22554,"Stafford, VA, USA",VA,East,District #07,USA
22555,"Stafford, VA, USA",VA,East,District #07,USA
22556,"Stafford, VA, USA",VA,East,District #07,USA
22558,"Stratford, VA, USA",VA,East,District #07,USA
22560,"Tappahannock, VA, USA",VA,East,District #07,USA
22565,"Thornburg, VA, USA",VA,East,District #07,USA
22567,"Unionville, VA, USA",VA,East,District #07,USA
22570,"Village, VA, USA",VA,East,District #07,USA
22572,"Warsaw, VA, USA",VA,East,District #07,USA
22576,"Weems, VA, USA",VA,East,District #07,USA
22577,"Sandy Point, VA, USA",VA,East,District #07,USA
22578,"White Stone, VA, USA",VA,East,District #07,USA
22579,"Wicomico Church, VA, USA",VA,East,District #07,USA
22580,"Woodford, VA, USA",VA,East,District #07,USA
22581,"Zacata, VA, USA",VA,East,District #07,USA
22601,"Winchester, VA, USA",VA,East,District #07,USA
22602,"Winchester, VA, USA",VA,East,District #07,USA
22603,"Winchester, VA, USA",VA,East,District #07,USA
22604,"Winchester, VA, USA",VA,East,District #07,USA
22610,"Bentonville, VA, USA",VA,East,District #07,USA
22611,"Berryville, VA, USA",VA,East,District #07,USA
22620,"Boyce, VA, USA",VA,East,District #07,USA
22622,"Brucetown, VA, USA",VA,East,District #07,USA
22623,"Chester Gap, VA, USA",VA,East,District #07,USA
22624,"Clear Brook, VA, USA",VA,East,District #07,USA
22625,"Cross Junction, VA, USA",VA,East,District #07,USA
22626,"Fishers Hill, VA, USA",VA,East,District #07,USA
22627,"Flint Hill, VA, USA",VA,East,District #07,USA
22630,"Front Royal, VA, USA",VA,East,District #07,USA
22637,"Gore, VA, USA",VA,East,District #07,USA
22639,"Hume, VA, USA",VA,East,District #07,USA
22640,"Huntly, VA, USA",VA,East,District #07,USA
22641,"Strasburg, VA, USA",VA,East,District #07,USA
22642,"Linden, VA, USA",VA,East,District #07,USA
22643,"Markham, VA, USA",VA,East,District #07,USA
22644,"Maurertown, VA, USA",VA,East,District #07,USA
22645,"Middletown, VA, USA",VA,East,District #07,USA
22646,"Millwood, VA, USA",VA,East,District #07,USA
22649,"Middletown, VA, USA",VA,East,District #07,USA
22650,"Rileyville, VA, USA",VA,East,District #07,USA
22652,"Fort Valley, VA, USA",VA,East,District #07,USA
40982,"Scalf, KY, USA",KY,East,District #19,USA
40983,"Sextons Creek, KY, USA",KY,East,District #19,USA
40988,"Stoney Fork, KY, USA",KY,East,District #19,USA
40995,"Trosper, KY, USA",KY,East,District #19,USA
40997,"Walker, KY, USA",KY,East,District #19,USA
41001,"Alexandria, KY, USA",KY,East,District #16,USA
41002,"Augusta, KY, USA",KY,East,District #16,USA
41003,"Berry, KY, USA",KY,East,District #16,USA
41004,"Brooksville, KY, USA",KY,East,District #16,USA
41005,"Burlington, KY, USA",KY,East,District #16,USA
41006,"Butler, KY, USA",KY,East,District #16,USA
41007,"California, KY, USA",KY,East,District #16,USA
41008,"Carrollton, KY, USA",KY,East,District #16,USA
41010,"Corinth, KY, USA",KY,East,District #16,USA
41011,"Covington, KY, USA",KY,East,District #16,USA
41012,"Covington, KY, USA",KY,East,District #16,USA
41014,"Covington, KY, USA",KY,East,District #16,USA
41015,"Latonia, KY, USA",KY,East,District #16,USA
41016,"Covington, KY, USA",KY,East,District #16,USA
41017,"Ft Mitchell, KY, USA",KY,East,District #16,USA
41018,"Erlanger, KY, USA",KY,East,District #16,USA
41019,"Covington, KY, USA",KY,East,District #16,USA
41022,"Florence, KY, USA",KY,East,District #16,USA
41030,"Crittenden, KY, USA",KY,East,District #16,USA
41031,"Cynthiana, KY, USA",KY,East,District #16,USA
41033,"De Mossville, KY, USA",KY,East,District #16,USA
41034,"Dover, KY, USA",KY,East,District #16,USA
41035,"Dry Ridge, KY, USA",KY,East,District #16,USA
41037,"Elizaville, KY, USA",KY,East,District #16,USA
41039,"Ewing, KY, USA",KY,East,District #16,USA
41040,"Falmouth, KY, USA",KY,East,District #16,USA
41041,"Flemingsburg, KY, USA",KY,East,District #16,USA
41042,"Florence, KY, USA",KY,East,District #16,USA
41043,"Foster, KY, USA",KY,East,District #16,USA
41044,"Germantown, KY, USA",KY,East,District #16,USA
41045,"Ghent, KY, USA",KY,East,District #16,USA
41046,"Glencoe, KY, USA",KY,East,District #16,USA
41048,"Hebron, KY, USA",KY,East,District #16,USA
41049,"Hillsboro, KY, USA",KY,East,District #16,USA
41051,"Independence, KY, USA",KY,East,District #16,USA
41052,"Jonesville, KY, USA",KY,East,District #16,USA
41053,"Kenton, KY, USA",KY,East,District #16,USA
41054,"Mason, KY, USA",KY,East,District #16,USA
41055,"Mayslick, KY, USA",KY,East,District #16,USA
41056,"Maysville, KY, USA",KY,East,District #16,USA
41059,"Melbourne, KY, USA",KY,East,District #16,USA
41061,"Milford, KY, USA",KY,East,District #16,USA
41062,"Minerva, KY, USA",KY,East,District #16,USA
41063,"Morning View, KY, USA",KY,East,District #16,USA
41064,"Mount Olivet, KY, USA",KY,East,District #16,USA
41065,"Muses Mills, KY, USA",KY,East,District #16,USA
41071,"Newport, KY, USA",KY,East,District #16,USA
41072,"Newport, KY, USA",KY,East,District #16,USA
41073,"Bellevue, KY, USA",KY,East,District #16,USA
41074,"Dayton, KY, USA",KY,East,District #16,USA
41075,"Fort Thomas, KY, USA",KY,East,District #16,USA
41076,"Newport, KY, USA",KY,East,District #16,USA
41080,"Petersburg, KY, USA",KY,East,District #16,USA
41081,"Plummers Landing, KY, USA",KY,East,District #16,USA
41083,"Sanders, KY, USA",KY,East,District #16,USA
41085,"Silver Grove, KY, USA",KY,East,District #16,USA
41086,"Sparta, KY, USA",KY,East,District #16,USA
41091,"Union, KY, USA",KY,East,District #16,USA
41092,"Verona, KY, USA",KY,East,District #16,USA
41093,"Wallingford, KY, USA",KY,East,District #16,USA
41094,"Walton, KY, USA",KY,East,District #16,USA
41095,"Warsaw, KY, USA",KY,East,District #16,USA
41096,"Washington, KY, USA",KY,East,District #16,USA
41097,"Williamstown, KY, USA",KY,East,District #16,USA
41098,"Worthville, KY, USA",KY,East,District #16,USA
41099,"Newport, KY, USA",KY,East,District #16,USA
41101,"Ashland, KY, USA",KY,East,District #15,USA
41102,"Ashland, KY, USA",KY,East,District #15,USA
41105,"Ashland, KY, USA",KY,East,District #15,USA
41114,"Ashland, KY, USA",KY,East,District #15,USA
41121,"Argillite, KY, USA",KY,East,District #15,USA
41124,"Blaine, KY, USA",KY,East,District #15,USA
41128,"Carter, KY, USA",KY,East,District #15,USA
41129,"Catlettsburg, KY, USA",KY,East,District #15,USA
41132,"Denton, KY, USA",KY,East,District #15,USA
41135,"Emerson, KY, USA",KY,East,District #15,USA
41139,"Flatwoods, KY, USA",KY,East,District #15,USA
41141,"Garrison, KY, USA",KY,East,District #15,USA
41142,"Grahn, KY, USA",KY,East,District #15,USA
41143,"Grayson, KY, USA",KY,East,District #15,USA
41144,"Greenup, KY, USA",KY,East,District #15,USA
41146,"Hitchins, KY, USA",KY,East,District #15,USA
41149,"Isonville, KY, USA",KY,East,District #15,USA
41159,"Martha, KY, USA",KY,East,District #15,USA
41160,"Mazie, KY, USA",KY,East,District #15,USA
41164,"Olive Hill, KY, USA",KY,East,District #15,USA
41166,"Quincy, KY, USA",KY,East,District #15,USA
41168,"Rush, KY, USA",KY,East,District #15,USA
41169,"Russell, KY, USA",KY,East,District #15,USA
41171,"Sandy Hook, KY, USA",KY,East,District #15,USA
41173,"Soldier, KY, USA",KY,East,District #15,USA
41174,"South Portsmouth, KY, USA",KY,East,District #15,USA
41175,"South Shore, KY, USA",KY,East,District #15,USA
41179,"Vanceburg, KY, USA",KY,East,District #15,USA
41180,"Webbville, KY, USA",KY,East,District #15,USA
41181,"Willard, KY, USA",KY,East,District #15,USA
41183,"Worthington, KY, USA",KY,East,District #15,USA
41189,"Tollesboro, KY, USA",KY,East,District #16,USA
41201,"Adams, KY, USA",KY,East,District #15,USA
41203,"Beauty, KY, USA",KY,East,District #15,USA
41204,"Boons Camp, KY, USA",KY,East,District #19,USA
41214,"Debord, KY, USA",KY,East,District #19,USA
41216,"East Point, KY, USA",KY,East,District #19,USA
41219,"Flatgap, KY, USA",KY,East,District #19,USA
41222,"Hagerhill, KY, USA",KY,East,District #19,USA
41224,"Inez, KY, USA",KY,East,District #15,USA
41226,"Keaton, KY, USA",KY,East,District #19,USA
41230,"Louisa, KY, USA",KY,East,District #15,USA
41231,"Lovely, KY, USA",KY,East,District #15,USA
41232,"Lowmansville, KY, USA",KY,East,District #15,USA
41234,"Meally, KY, USA",KY,East,District #19,USA
41238,"Oil Springs, KY, USA",KY,East,District #19,USA
41240,"Paintsville, KY, USA",KY,East,District #19,USA
41250,"Pilgrim, KY, USA",KY,East,District #19,USA
41254,"River, KY, USA",KY,East,District #19,USA
41255,"Sitka, KY, USA",KY,East,District #19,USA
41256,"Staffordsville, KY, USA",KY,East,District #19,USA
41257,"Stambaugh, KY, USA",KY,East,District #19,USA
41260,"Thelma, KY, USA",KY,East,District #19,USA
41262,"Tomahawk, KY, USA",KY,East,District #15,USA
41263,"Tutor Key, KY, USA",KY,East,District #19,USA
41264,"Ulysses, KY, USA",KY,East,District #15,USA
41265,"Van Lear, KY, USA",KY,East,District #19,USA
41267,"Warfield, KY, USA",KY,East,District #15,USA
41268,"West Van Lear, KY, USA",KY,East,District #19,USA
41271,"Williamsport, KY, USA",KY,East,District #19,USA
41274,"Wittensville, KY, USA",KY,East,District #19,USA
41301,"Campton, KY, USA",KY,East,District #16,USA
41307,"Athol, KY, USA",KY,East,District #19,USA
41310,"Bays, KY, USA",KY,East,District #19,USA
41311,"Beattyville, KY, USA",KY,East,District #19,USA
41314,"Booneville, KY, USA",KY,East,District #19,USA
41317,"Clayhole, KY, USA",KY,East,District #19,USA
41332,"Hazel Green, KY, USA",KY,East,District #19,USA
41333,"Heidelberg, KY, USA",KY,East,District #19,USA
41339,"Jackson, KY, USA",KY,East,District #19,USA
41347,"Lone, KY, USA",KY,East,District #19,USA
41348,"Lost Creek, KY, USA",KY,East,District #19,USA
41351,"Mistletoe, KY, USA",KY,East,District #19,USA
41352,"Mize, KY, USA",KY,East,District #19,USA
41360,"Pine Ridge, KY, USA",KY,East,District #16,USA
41362,"Primrose, KY, USA",KY,East,District #19,USA
41364,"Ricetown, KY, USA",KY,East,District #19,USA
41365,"Rogers, KY, USA",KY,East,District #16,USA
41366,"Rousseau, KY, USA",KY,East,District #19,USA
41367,"Rowdy, KY, USA",KY,East,District #19,USA
41368,"Saint Helens, KY, USA",KY,East,District #19,USA
41385,"Vancleve, KY, USA",KY,East,District #19,USA
41386,"Vincent, KY, USA",KY,East,District #19,USA
41390,"Whick, KY, USA",KY,East,District #19,USA
41397,"Zoe, KY, USA",KY,East,District #19,USA
41408,"Cannel City, KY, USA",KY,East,District #19,USA
41413,"Crockett, KY, USA",KY,East,District #19,USA
41421,"Elkfork, KY, USA",KY,East,District #19,USA
41425,"Ezel, KY, USA",KY,East,District #16,USA
41426,"Falcon, KY, USA",KY,East,District #19,USA
41451,"Malone, KY, USA",KY,East,District #19,USA
41459,"Ophir, KY, USA",KY,East,District #19,USA
41464,"Royalton, KY, USA",KY,East,District #19,USA
41465,"Salyersville, KY, USA",KY,East,District #19,USA
41472,"West Liberty, KY, USA",KY,East,District #19,USA
41477,"Wrigley, KY, USA",KY,East,District #19,USA
41501,"Pikeville, KY, USA",KY,East,District #19,USA
41502,"Pikeville, KY, USA",KY,East,District #19,USA
41503,"South Williamson, KY, USA",KY,East,District #15,USA
41512,"Ashcamp, KY, USA",KY,East,District #19,USA
41513,"Belcher, KY, USA",KY,East,District #19,USA
41514,"Belfry, KY, USA",KY,East,District #15,USA
41517,"Burdine, KY, USA",KY,East,District #19,USA
41519,"Canada, KY, USA",KY,East,District #19,USA
41520,"Dorton, KY, USA",KY,East,District #19,USA
41522,"Elkhorn City, KY, USA",KY,East,District #19,USA
41524,"Fedscreek, KY, USA",KY,East,District #19,USA
41526,"Fords Branch, KY, USA",KY,East,District #19,USA
41527,"Forest Hills, KY, USA",KY,East,District #15,USA
41528,"Freeburn, KY, USA",KY,East,District #15,USA
41531,"Hardy, KY, USA",KY,East,District #15,USA
41534,"Hellier, KY, USA",KY,East,District #19,USA
41535,"Huddy, KY, USA",KY,East,District #19,USA
41537,"Jenkins, KY, USA",KY,East,District #19,USA
41538,"Jonancy, KY, USA",KY,East,District #19,USA
41539,"Kimper, KY, USA",KY,East,District #19,USA
41540,"Lick Creek, KY, USA",KY,East,District #19,USA
41542,"Lookout, KY, USA",KY,East,District #19,USA
41543,"Mc Andrews, KY, USA",KY,East,District #19,USA
41544,"Mc Carr, KY, USA",KY,East,District #15,USA
41547,"Majestic, KY, USA",KY,East,District #15,USA
41548,"Mouthcard, KY, USA",KY,East,District #19,USA
41549,"Myra, KY, USA",KY,East,District #19,USA
41553,"Phelps, KY, USA",KY,East,District #15,USA
41554,"Phyllis, KY, USA",KY,East,District #19,USA
41555,"Pinsonfork, KY, USA",KY,East,District #19,USA
41557,"Raccoon, KY, USA",KY,East,District #19,USA
41558,"Ransom, KY, USA",KY,East,District #19,USA
41559,"Regina, KY, USA",KY,East,District #19,USA
41560,"Robinson Creek, KY, USA",KY,East,District #19,USA
41561,"Rockhouse, KY, USA",KY,East,District #19,USA
41562,"Shelbiana, KY, USA",KY,East,District #19,USA
41563,"Shelby Gap, KY, USA",KY,East,District #19,USA
41564,"Sidney, KY, USA",KY,East,District #19,USA
41566,"Steele, KY, USA",KY,East,District #19,USA
41567,"Stone, KY, USA",KY,East,District #19,USA
41568,"Stopover, KY, USA",KY,East,District #15,USA
41571,"Varney, KY, USA",KY,East,District #19,USA
41572,"Virgie, KY, USA",KY,East,District #19,USA
41601,"Allen, KY, USA",KY,East,District #19,USA
41602,"Auxier, KY, USA",KY,East,District #19,USA
41603,"Banner, KY, USA",KY,East,District #19,USA
41604,"Beaver, KY, USA",KY,East,District #19,USA
